gia_ban,loai_hinh,dien_tich_dat,giay_to_phap_ly,so_phong_ngu,so_phong_ve_sinh,tong_so_tang,tinh_trang_noi_that,dac_diem,chieu_ngang,duong_lon,vi_tri_dat,garage,san_vuon,hai_mat_tien,view,vi_tri_trung_tam,truong_hoc,san_bay,benh_vien,sieu_thi,giao_thong,giai_tri,dia_diem_dac_biet,phuong,gia_m2_tham_khao
10600000000.0,"Nhà ngõ, hẻm",60.0,Đã có sổ,3.0,3.0,3.0,Nội thất đầy đủ,Hẻm xe hơi,8.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,Phường Bình Lợi Trung,151030000.0
4350000000.0,"Nhà ngõ, hẻm",24.0,Đã có sổ,2.0,3.0,2.0,Không rõ,Thông thường,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Phường Thạnh Mỹ Tây,176330000.0
7980000000.0,"Nhà ngõ, hẻm",50.0,Đã có sổ,3.0,3.0,2.0,Không rõ,Hẻm xe hơi,4.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Phường Bình Thạnh,147500000.0
6850000000.0,"Nhà ngõ, hẻm",47.6,Đã có sổ,2.0,2.0,2.0,Hoàn thiện cơ bản,Hẻm xe hơi,4.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Thạnh,110000000.0
5900000000.0,"Nhà ngõ, hẻm",72.0,Đã có sổ,1.0,3.0,2.0,Không rõ,Hẻm xe hơi,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Thạnh,140000000.0
13500000000.0,"Nhà ngõ, hẻm",92.9,Đã có sổ,3.0,2.0,2.0,Hoàn thiện cơ bản,Hẻm xe hơi,4.5,1,0,0,0,1,0,1,1,1,1,1,0,0,0,Phường Gia Định,170000000.0
18800000000.0,"Nhà ngõ, hẻm",111.0,Đã có sổ,6.0,3.0,3.0,Không rõ,Hẻm xe hơi,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Phường Bình Lợi Trung,140000000.0
10280000000.0,"Nhà ngõ, hẻm",54.7,Đã có sổ,2.0,2.0,2.0,Không rõ,Hẻm xe hơi,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Phường Bình Thạnh,110000000.0
2950000000.0,"Nhà ngõ, hẻm",21.0,Đã có sổ,1.0,3.0,2.0,Không rõ,Thông thường,4.0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,Phường Thạnh Mỹ Tây,176330000.0
4099999999.9999995,"Nhà ngõ, hẻm",42.0,Đã có sổ,4.0,4.0,2.0,Không rõ,Thông thường,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Thạnh,171740000.0
19900000000.0,"Nhà ngõ, hẻm",80.0,Đã có sổ,10.0,6.0,7.0,Nội thất cao cấp,Hẻm xe hơi,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Phường Gia Định,180950000.0
3850000000.0,"Nhà ngõ, hẻm",22.0,Đã có sổ,3.0,3.0,4.0,Không rõ,Hẻm xe hơi,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Thạnh,155560000.0
3850000000.0,"Nhà ngõ, hẻm",40.0,Đã có sổ,2.0,2.0,2.0,Nội thất đầy đủ,Hẻm xe hơi,5.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,Phường Bình Lợi Trung,162570000.0
5250000000.0,"Nhà ngõ, hẻm",48.0,Đã có sổ,2.0,3.0,3.0,Không rõ,Thông thường,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường Gia Định,170640000.0
6450000000.0,"Nhà ngõ, hẻm",47.0,Đã có sổ,3.0,2.0,2.0,Nội thất cao cấp,Hẻm xe hơi,9.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,Phường Bình Lợi Trung,157600000.0
4980000000.0,"Nhà ngõ, hẻm",32.0,Đã có sổ,2.0,2.0,2.0,Nội thất cao cấp,Nhà nở hậu,4.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,Phường Bình Thạnh,147060000.0
4500000000.0,"Nhà ngõ, hẻm",49.0,Đã có sổ,4.0,4.0,3.0,Nội thất đầy đủ,Hẻm xe hơi,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Phường Bình Lợi Trung,151030000.0
6650000000.0,"Nhà ngõ, hẻm",50.0,Đã có sổ,3.0,4.0,3.0,Nội thất cao cấp,Hẻm xe hơi,4.5,0,0,0,0,0,0,1,1,0,1,1,0,0,0,Phường Bình Lợi Trung,192740000.0
6450000000.0,"Nhà ngõ, hẻm",50.0,Đã có sổ,3.0,3.0,2.0,Nội thất cao cấp,Hẻm xe hơi,4.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Phường Gia Định,140910000.0
7200000000.0,"Nhà ngõ, hẻm",40.3,Đã có sổ,3.0,4.0,4.0,Hoàn thiện cơ bản,Thông thường,6.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Phường Bình Thạnh,110000000.0
15900000000.0,"Nhà ngõ, hẻm",92.0,Đã có sổ,6.0,4.0,4.0,Nội thất đầy đủ,Hẻm xe hơi,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Gia Định,170000000.0
4900000000.0,"Nhà ngõ, hẻm",55.0,Đã có sổ,4.0,4.0,3.0,Nội thất đầy đủ,Hẻm xe hơi,4.0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,Phường Bình Lợi Trung,151030000.0
4300000000.0,"Nhà ngõ, hẻm",48.0,Đã có sổ,4.0,4.0,3.0,Nội thất đầy đủ,Hẻm xe hơi,4.0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,Phường Bình Lợi Trung,162500000.0
8900000000.0,"Nhà ngõ, hẻm",83.0,Đã có sổ,1.0,1.0,2.0,Hoàn thiện cơ bản,Hẻm xe hơi,4.2,1,0,0,0,0,0,1,1,0,0,1,0,0,0,Phường Bình Thạnh,129960000.00000001
4500000000.0,"Nhà ngõ, hẻm",30.0,Đã có sổ,2.0,2.0,3.0,Nội thất cao cấp,Hẻm xe hơi,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Lợi Trung,162570000.0
14500000000.0,"Nhà ngõ, hẻm",97.0,Đã có sổ,10.0,3.0,6.0,Nội thất đầy đủ,Hẻm xe hơi,4.3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,Phường Bình Lợi Trung,151030000.0
5680000000.0,"Nhà ngõ, hẻm",28.0,Đã có sổ,4.0,3.0,3.0,Không rõ,Hẻm xe hơi,3.1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Phường Thạnh Mỹ Tây,176330000.0
10250000000.0,"Nhà ngõ, hẻm",45.0,Đã có sổ,4.0,4.0,5.0,Nội thất cao cấp,Hẻm xe hơi,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Thạnh,171740000.0
42500000000.0,"Nhà ngõ, hẻm",286.0,Đã có sổ,10.0,3.0,2.0,Không rõ,Hẻm xe hơi,12.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Thạnh Mỹ Tây,176330000.0
10700000000.0,"Nhà ngõ, hẻm",130.0,Đã có sổ,1.0,3.0,3.0,Nội thất đầy đủ,Thông thường,7.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường Bình Lợi Trung,154550000.0
7800000000.0,"Nhà ngõ, hẻm",77.8,Đã có sổ,4.0,2.0,4.0,Không rõ,Thông thường,6.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Phường Gia Định,175000000.0
13200000000.0,"Nhà ngõ, hẻm",90.0,Đã có sổ,4.0,4.0,2.0,Không rõ,Hẻm xe hơi,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Thạnh,110000000.0
6800000000.0,"Nhà ngõ, hẻm",59.0,Đã có sổ,3.0,3.0,2.0,Nội thất đầy đủ,Nhà nở hậu,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Phường Gia Định,144550000.0
5900000000.0,"Nhà ngõ, hẻm",72.0,Đã có sổ,2.0,2.0,2.0,Không rõ,Nhà nở hậu,6.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường Bình Thạnh,140000000.0
14100000000.0,"Nhà ngõ, hẻm",95.0,Đã có sổ,4.0,3.0,2.0,Không rõ,Hẻm xe hơi,4.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Thạnh,110000000.0
4770000000.0,"Nhà ngõ, hẻm",26.0,Đã có sổ,2.0,2.0,2.0,Không rõ,Thông thường,4.0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,Phường Thạnh Mỹ Tây,150000000.0
7700000000.0,"Nhà ngõ, hẻm",51.0,Đã có sổ,3.0,3.0,4.0,Không rõ,Nhà nở hậu,5.8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường Bình Lợi Trung,124790000.0
4650000000.0,"Nhà ngõ, hẻm",28.0,Đã có sổ,2.0,2.0,2.0,Nội thất cao cấp,Hẻm xe hơi,3.47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Phường Bình Lợi Trung,151410000.0
5980000000.0,"Nhà ngõ, hẻm",32.0,Đã có sổ,3.0,3.0,3.0,Nội thất đầy đủ,Thông thường,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Lợi Trung,192740000.0
8999000000.0,"Nhà ngõ, hẻm",70.0,Đã có sổ,7.0,3.0,2.0,Không rõ,Hẻm xe hơi,4.0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,Phường Thạnh Mỹ Tây,121950000.0
6650000000.0,"Nhà ngõ, hẻm",46.6,Đã có sổ,3.0,4.0,3.0,Không rõ,Hẻm xe hơi,4.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,Phường Bình Lợi Trung,157600000.0
5880000000.0,"Nhà ngõ, hẻm",62.0,Đã có sổ,3.0,3.0,2.0,Không rõ,Hẻm xe hơi,3.8,1,1,0,0,1,0,1,1,0,0,0,0,0,1,Phường Thạnh Mỹ Tây,94840000.0
5500000000.0,"Nhà ngõ, hẻm",35.0,Đã có sổ,3.0,3.0,3.0,Nội thất đầy đủ,Hẻm xe hơi,3.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Phường Gia Định,180950000.0
9450000000.0,"Nhà ngõ, hẻm",74.0,Đã có sổ,3.0,3.0,2.0,Không rõ,Hẻm xe hơi,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Thạnh,110000000.0
8900000000.0,"Nhà ngõ, hẻm",98.0,Đã có sổ,3.0,3.0,2.0,Nội thất đầy đủ,Thông thường,13.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Phường Bình Lợi Trung,135760000.0
13900000000.0,"Nhà ngõ, hẻm",115.0,Đã có sổ,1.0,1.0,2.0,Không rõ,Hẻm xe hơi,6.0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,Phường Bình Thạnh,147500000.0
5880000000.0,"Nhà ngõ, hẻm",23.0,Đã có sổ,3.0,3.0,3.0,Nội thất cao cấp,Hẻm xe hơi,3.7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường Bình Lợi Trung,132729999.99999999
7800000000.0,"Nhà ngõ, hẻm",58.0,Đã có sổ,3.0,3.0,2.0,Hoàn thiện cơ bản,Hẻm xe hơi,4.3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,Phường Bình Thạnh,140000000.0
6800000000.0,"Nhà ngõ, hẻm",35.0,Đã có sổ,3.0,3.0,4.0,Nội thất đầy đủ,Thông thường,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Gia Định,170000000.0
4860000000.0,"Nhà ngõ, hẻm",37.0,Đã có sổ,2.0,3.0,3.0,Không rõ,Hiện trạng khác,4.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,Phường Bình Lợi Trung,157600000.0
4700000000.0,"Nhà ngõ, hẻm",37.0,Đã có sổ,1.0,3.0,3.0,Không rõ,Hiện trạng khác,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Phường Bình Lợi Trung,162500000.0
3600000000.0,"Nhà ngõ, hẻm",40.0,Đã có sổ,2.0,3.0,2.0,Không rõ,Thông thường,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Phường Thạnh Mỹ Tây,150000000.0
8000000000.0,"Nhà ngõ, hẻm",60.0,Đã có sổ,4.0,3.0,2.0,Không rõ,Thông thường,4.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường Bình Thạnh,110000000.0
6450000000.0,"Nhà ngõ, hẻm",47.0,Đã có sổ,3.0,3.0,2.0,Không rõ,Thông thường,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Thạnh,155990000.0
4300000000.0,"Nhà ngõ, hẻm",43.0,Đã có sổ,2.0,2.0,2.0,Nội thất đầy đủ,Hẻm xe hơi,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Thạnh Mỹ Tây,150000000.0
5900000000.0,"Nhà ngõ, hẻm",56.0,Đã có sổ,2.0,3.0,2.0,Không rõ,Nhà nở hậu,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Thạnh,121060000.0
11010000000.0,"Nhà ngõ, hẻm",65.0,Đã có sổ,4.0,3.0,4.0,Hoàn thiện cơ bản,Hẻm xe hơi,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Lợi Trung,150450000.0
4360000000.0,"Nhà ngõ, hẻm",60.0,Đã có sổ,3.0,2.0,3.0,Không rõ,Nhà nở hậu,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Lợi Trung,151050000.0
5680000000.0,"Nhà ngõ, hẻm",28.0,Đã có sổ,3.0,3.0,2.0,Không rõ,Thông thường,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Phường Thạnh Mỹ Tây,176330000.0
5950000000.0,"Nhà ngõ, hẻm",20.2,Đã có sổ,2.0,3.0,3.0,Nội thất đầy đủ,Hẻm xe hơi,5.0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,Phường Gia Định,170000000.0
9800000000.0,"Nhà ngõ, hẻm",60.0,Đã có sổ,2.0,3.0,2.0,Không rõ,Thông thường,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Thạnh,161030000.0
2000000000.0,"Nhà ngõ, hẻm",13.2,Đã có sổ,1.0,3.0,3.0,Không rõ,Thông thường,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Lợi Trung,157600000.0
5880000000.0,"Nhà ngõ, hẻm",62.0,Đã có sổ,4.0,3.0,2.0,Không rõ,Hẻm xe hơi,4.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Phường Thạnh Mỹ Tây,94840000.0
7800000000.0,"Nhà ngõ, hẻm",90.0,Đã có sổ,6.0,3.0,3.0,Không rõ,Thông thường,6.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Phường Gia Định,175000000.0
7450000000.0,"Nhà ngõ, hẻm",60.0,Đã có sổ,5.0,4.0,3.0,Không rõ,Hẻm xe hơi,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường Bình Lợi Trung,135150000.0
3950000000.0,"Nhà ngõ, hẻm",40.0,Đã có sổ,2.0,2.0,3.0,Nội thất đầy đủ,Thông thường,5.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Phường Bình Lợi Trung,162570000.0
39000000000.0,"Nhà mặt phố, mặt tiền",142.6,Đã có sổ,10.0,6.0,6.0,Nội thất đầy đủ,Nhà tóp hậu,6.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,Phường Thạnh Mỹ Tây,260000000.0
6000000000.0,"Nhà ngõ, hẻm",36.0,Đã có sổ,5.0,3.0,3.0,Không rõ,Thông thường,3.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường Bình Lợi Trung,157600000.0
6650000000.0,"Nhà ngõ, hẻm",50.4,Đã có sổ,3.0,4.0,3.0,Nội thất đầy đủ,Thông thường,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Lợi Trung,157600000.0
6500000000.0,"Nhà ngõ, hẻm",60.0,Đã có sổ,2.0,2.0,2.0,Không rõ,Hẻm xe hơi,4.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Phường Bình Thạnh,161030000.0
5000000000.0,"Nhà ngõ, hẻm",66.0,Đã có sổ,1.0,3.0,2.0,Không rõ,Thông thường,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Thạnh,140000000.0
4400000000.0,"Nhà ngõ, hẻm",32.0,Đã có sổ,2.0,2.0,2.0,Hoàn thiện cơ bản,Thông thường,4.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,Phường Thạnh Mỹ Tây,157890000.0
7100000000.0,"Nhà ngõ, hẻm",46.0,Đã có sổ,3.0,3.0,2.0,Nội thất đầy đủ,Thông thường,4.2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,Phường Bình Thạnh,140000000.0
6650000000.0,"Nhà ngõ, hẻm",50.0,Đã có sổ,4.0,3.0,2.0,Không rõ,Thông thường,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Thạnh,155990000.0
8000000000.0,"Nhà ngõ, hẻm",40.0,Đã có sổ,2.0,3.0,2.0,Nội thất đầy đủ,Hẻm xe hơi,5.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,Phường Gia Định,215110000.0
4650000000.0,"Nhà ngõ, hẻm",30.0,Đã có sổ,2.0,2.0,1.0,Hoàn thiện cơ bản,Thông thường,3.1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,Phường Bình Lợi Trung,145560000.0
5000000000.0,"Nhà ngõ, hẻm",62.0,Đã có sổ,2.0,2.0,2.0,Nội thất đầy đủ,Hẻm xe hơi,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Thạnh,155560000.0
5680000000.0,"Nhà ngõ, hẻm",21.0,Đã có sổ,2.0,3.0,3.0,Nội thất đầy đủ,Nhà chưa hoàn công,3.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường Bình Lợi Trung,132729999.99999999
8000000000.0,"Nhà ngõ, hẻm",90.0,Đã có sổ,5.0,4.0,2.0,Nội thất đầy đủ,Hẻm xe hơi,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Thạnh,145230000.0
5000000000.0,"Nhà ngõ, hẻm",40.0,Đã có sổ,3.0,2.0,3.0,Không rõ,Hẻm xe hơi,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường Bình Lợi Trung,162570000.0
7000000000.0,"Nhà ngõ, hẻm",32.0,Đã có sổ,4.0,4.0,2.0,Nội thất cao cấp,Hẻm xe hơi,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường Bình Lợi Trung,157600000.0
14800000000.0,"Nhà ngõ, hẻm",105.0,Đã có sổ,9.0,6.0,3.0,Không rõ,Hẻm xe hơi,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Phường Thạnh Mỹ Tây,159000000.0
4480000000.0,"Nhà ngõ, hẻm",30.4,Đã có sổ,2.0,3.0,2.0,Không rõ,Thông thường,3.94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường Bình Thạnh,147500000.0
5490000000.0,"Nhà ngõ, hẻm",38.0,Đã có sổ,2.0,2.0,2.0,Nội thất đầy đủ,Thông thường,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Lợi Trung,162500000.0
13600000000.0,"Nhà ngõ, hẻm",76.0,Đã có sổ,5.0,6.0,4.0,Nội thất cao cấp,Hẻm xe hơi,4.5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,Phường Gia Định,173530000.0
5000000000.0,"Nhà ngõ, hẻm",48.0,Đã có sổ,2.0,2.0,3.0,Hoàn thiện cơ bản,Thông thường,4.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Phường Gia Định,119520000.0
6990000000.0,"Nhà ngõ, hẻm",46.0,Đã có sổ,2.0,2.0,2.0,Nội thất đầy đủ,Thông thường,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Phường Thạnh Mỹ Tây,150000000.0
11800000000.0,"Nhà ngõ, hẻm",53.0,Đã có sổ,3.0,4.0,4.0,Không rõ,Hẻm xe hơi,4.3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,Phường Gia Định,170000000.0
6700000000.0,"Nhà ngõ, hẻm",45.0,Đã có sổ,2.0,2.0,2.0,Bàn giao thô,Hẻm xe hơi,4.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,Phường Gia Định,215110000.0
3050000000.0,"Nhà ngõ, hẻm",20.0,Đã có sổ,2.0,2.0,2.0,Hoàn thiện cơ bản,Nhà nở hậu,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Thạnh Mỹ Tây,150910000.0
6800000000.0,"Nhà ngõ, hẻm",60.0,Đã có sổ,4.0,3.0,2.0,Không rõ,Nhà nở hậu,5.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,Phường Bình Lợi Trung,151030000.0
8900000000.0,"Nhà ngõ, hẻm",82.0,Đã có sổ,2.0,3.0,2.0,Không rõ,Thông thường,4.3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,Phường Bình Thạnh,121060000.0
3850000000.0,"Nhà ngõ, hẻm",40.0,Đã có sổ,2.0,2.0,3.0,Không rõ,Thông thường,4.0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,Phường Bình Lợi Trung,151030000.0
7500000000.0,"Nhà ngõ, hẻm",90.0,Đã có sổ,4.0,2.0,3.0,Nội thất đầy đủ,Nhà nở hậu,9.7,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Phường Bình Thạnh,121060000.0
6480000000.0,"Nhà ngõ, hẻm",60.0,Đã có sổ,3.0,3.0,2.0,Không rõ,Thông thường,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Thạnh Mỹ Tây,157890000.0
13600000000.0,"Nhà ngõ, hẻm",76.0,Đã có sổ,5.0,6.0,4.0,Không rõ,Hẻm xe hơi,4.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Phường Gia Định,173530000.0
5450000000.0,"Nhà ngõ, hẻm",60.0,Đã có sổ,3.0,2.0,2.0,Không rõ,Hiện trạng khác,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Thạnh Mỹ Tây,121950000.0
6000000000.0,"Nhà ngõ, hẻm",30.0,Đã có sổ,2.0,2.0,1.0,Nội thất đầy đủ,Hẻm xe hơi,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Gia Định,215110000.0
13600000000.0,"Nhà ngõ, hẻm",75.0,Đã có sổ,5.0,3.0,3.0,Không rõ,Hẻm xe hơi,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Phường Gia Định,173530000.0
4850000000.0,"Nhà ngõ, hẻm",21.0,Đã có sổ,2.0,4.0,4.0,Hoàn thiện cơ bản,Hẻm xe hơi,2.8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Phường Bình Lợi Trung,140000000.0
5880000000.0,"Nhà ngõ, hẻm",62.0,Đã có sổ,4.0,4.0,2.0,Hoàn thiện cơ bản,Nhà nở hậu,4.0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,Phường Thạnh Mỹ Tây,94840000.0
3000000000.0,"Nhà ngõ, hẻm",30.0,Đã có sổ,2.0,1.0,2.0,Hoàn thiện cơ bản,Hẻm xe hơi,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường Bình Quới,65040000.00000001
2750000000.0,"Nhà ngõ, hẻm",10.0,Đã có sổ,2.0,2.0,2.0,Không rõ,Nhà nở hậu,4.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Phường Bình Thạnh,140000000.0
19300000000.0,"Nhà mặt phố, mặt tiền",80.0,Đã có sổ,4.0,3.0,3.0,Không rõ,Thông thường,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Phường Thạnh Mỹ Tây,236360000.0
9870000000.0,"Nhà ngõ, hẻm",42.0,Đã có sổ,3.0,4.0,5.0,Nội thất đầy đủ,Hẻm xe hơi,8.1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,Phường Bình Thạnh,171740000.0
6950000000.0,"Nhà ngõ, hẻm",40.0,Đã có sổ,3.0,4.0,4.0,Nội thất đầy đủ,Hẻm xe hơi,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường Bình Lợi Trung,162500000.0
13000000000.0,"Nhà mặt phố, mặt tiền",80.0,Đã có sổ,3.0,2.0,3.0,Hoàn thiện cơ bản,Nhà nở hậu,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Lợi Trung,142220000.0
1690000000.0,"Nhà ngõ, hẻm",20.0,Đã có sổ,2.0,3.0,2.0,Không rõ,Hẻm xe hơi,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Phường Bình Lợi Trung,145560000.0
2550000000.0,"Nhà ngõ, hẻm",12.0,Đã có sổ,1.0,2.0,3.0,Không rõ,Thông thường,4.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Phường Bình Lợi Trung,171070000.0
13500000000.0,"Nhà ngõ, hẻm",125.0,Đã có sổ,6.0,6.0,2.0,Nội thất đầy đủ,Hẻm xe hơi,4.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Phường Bình Lợi Trung,130120000.0
3600000000.0,"Nhà ngõ, hẻm",20.0,Đã có sổ,2.0,3.0,3.0,Nội thất đầy đủ,Thông thường,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Gia Định,180950000.0
6280000000.0,"Nhà ngõ, hẻm",45.0,Đã có sổ,3.0,3.0,2.0,Hoàn thiện cơ bản,Hẻm xe hơi,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Thạnh,110000000.0
4600000000.0,"Nhà ngõ, hẻm",42.0,Đã có sổ,3.0,3.0,3.0,Không rõ,Nhà chưa hoàn công,4.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Phường Gia Định,175000000.0
4480000000.0,"Nhà ngõ, hẻm",32.0,Đã có sổ,2.0,3.0,2.0,Không rõ,Nhà dính quy hoạch / lộ giới,4.2,0,1,0,1,0,0,1,1,0,0,0,0,0,0,Phường Bình Thạnh,147500000.0
5800000000.0,"Nhà ngõ, hẻm",31.0,Đã có sổ,2.0,3.0,3.0,Không rõ,Hẻm xe hơi,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Lợi Trung,151050000.0
10900000000.0,"Nhà mặt phố, mặt tiền",80.0,Đã có sổ,4.0,4.0,3.0,Nội thất đầy đủ,Thông thường,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Lợi Trung,198260000.0
4750000000.0,"Nhà mặt phố, mặt tiền",30.0,Đã có sổ,2.0,2.0,2.0,Không rõ,Thông thường,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Lợi Trung,208340000.0
8750000000.0,"Nhà ngõ, hẻm",86.0,Đã có sổ,10.0,6.0,3.0,Không rõ,Nhà nở hậu,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Phường Bình Lợi Trung,145560000.0
6000000000.0,"Nhà ngõ, hẻm",52.0,Đã có sổ,3.0,3.0,3.0,Nội thất cao cấp,Hẻm xe hơi,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Bình Thạnh,147500000.0
